Post_Date,Neighborhood,Price,Title,Url,Bedroom,sqft
2022-08-17 09:31:00,Northgate Seattle,2495.0,✨Large Top Floor One Bedroom✨With $500 Look and Lease Special,https://seattle.craigslist.org/see/apa/d/seattle-large-top-floor-one-bedroomwith/7522536140.html,1.0,603.0
2022-08-17 09:30:00,Seattle,1410.0,"Range, Carpeting, Heat (Electric), Beautiful Courtyard",https://seattle.craigslist.org/see/apa/d/seattle-range-carpeting-heat-electric/7522535528.html,1.0,750.0
2022-08-17 09:29:00,Seattle,2006.0,"Stop in for a Tour, Designer Pendant Lighting, Package Acceptance",https://seattle.craigslist.org/see/apa/d/seattle-stop-in-for-tour-designer/7522534712.html,1.0,574.0
2022-08-17 09:28:00,Kent,1680.0,"Window Coverings, Modern Fitness Center, USB Charging Ports",https://seattle.craigslist.org/see/apa/d/seattle-window-coverings-modern-fitness/7522534689.html,1.0,523.0
2022-08-17 09:28:00,"~~~Edmonds, Wa ~~",2000.0,"2 BED/2.5 BATH HOME+EASY ACCESS TO HWY 99, I-5#",https://seattle.craigslist.org/see/apa/d/edmonds-bed-25-bath-homeeasy-access-to/7522522405.html,2.0,
2022-08-17 09:27:00,Uptown/Lower Queen Anne/Seattle Center,1785.0,"Motorcycle Parking, Refrigerator With Ice Maker, Efficient Appliances",https://seattle.craigslist.org/see/apa/d/seattle-motorcycle-parking-refrigerator/7522526542.html,,423.0
2022-08-17 09:27:00,Kirkland,3101.0,So Much Space In A Great Area! Capri Has All You Need!,https://seattle.craigslist.org/see/apa/d/kirkland-so-much-space-in-great-area/7522533685.html,2.0,986.0
2022-08-17 09:23:00,West Woodland,3500.0,2 bed 2 bath! Very walkable location!,https://seattle.craigslist.org/see/apa/d/seattle-bed-bath-very-walkable-location/7510520816.html,2.0,971.0
2022-08-17 09:23:00,"1100 University St Seattle, Wa",2823.0,Schedule a tour of your NEW HOME! Island Kitchen! W/D in home!,https://seattle.craigslist.org/see/apa/d/seattle-schedule-tour-of-your-new-home/7522531442.html,1.0,885.0
2022-08-17 09:22:00,Seattle,2948.0,"Loft w/patio, natural lighting, washer & dryer, 1st Hill,",https://seattle.craigslist.org/see/apa/d/seattle-loft-patio-natural-lighting/7522531282.html,1.0,878.0
2022-08-17 09:21:00,19701 112Th Ave Ne,2847.0,Live close to Nature🌳 Pet Friendly🐶 Free Parking🚗 Call Today!,https://seattle.craigslist.org/see/apa/d/bothell-live-close-to-nature-pet/7522530780.html,3.0,1147.0
2022-08-17 09:21:00,West Seattle,2529.0,Live The Extraordinary. Tour today!,https://seattle.craigslist.org/see/apa/d/seattle-live-the-extraordinary-tour/7522530555.html,1.0,538.0
2022-08-17 09:21:00,Seattle,2968.0,"Bike repair station, Great Views*, High End Finishes and appliances",https://seattle.craigslist.org/see/apa/d/seattle-bike-repair-station-great-views/7522530460.html,1.0,620.0
2022-08-17 09:21:00,"308 4Th Ave S , Seattle-Tacoma, Wa",1359.0,"Large Windows, Walk-In Closet, Online Payments Available",https://seattle.craigslist.org/see/apa/d/seattle-large-windows-walk-in-closet/7522530339.html,,128.0
2022-08-17 09:20:00,"1408 Western Ave Seattle, Wa 98101",2290.0,"High Definition Cable, Decks, Package Receiving, Smoke-Free Community",https://seattle.craigslist.org/see/apa/d/seattle-high-definition-cable-decks/7522529906.html,1.0,546.0
2022-08-17 09:19:00,Seattle,1683.0,"Game and activities room, Spacious patio or balcony, Walking trail",https://seattle.craigslist.org/see/apa/d/renton-game-and-activities-room/7514501277.html,2.0,750.0
2022-08-17 09:19:00,Seattle,2572.0,"Vinyl plank flooring, Pet friendly, 24 hour on-call maintenance",https://seattle.craigslist.org/see/apa/d/seattle-vinyl-plank-flooring-pet/7522529184.html,1.0,725.0
2022-08-17 09:18:00,Kent,1945.0,"Turf Soccer Field, Fitness Center, Washer/Dryer",https://seattle.craigslist.org/see/apa/d/seattle-turf-soccer-field-fitness/7517337987.html,2.0,864.0
2022-08-17 09:18:00,"S. Lake Union, Belltown, Dt Seattle",6315.0,41st Flr Penthouse | Puget Sound & Sunset View,https://seattle.craigslist.org/see/apa/d/seattle-41st-flr-penthouse-puget-sound/7522528890.html,2.0,1346.0
2022-08-17 09:18:00,Seattle,1908.0,Full kitchen package with stainless steel appliances,https://seattle.craigslist.org/see/apa/d/seattle-full-kitchen-package-with/7522528764.html,1.0,718.0
2022-08-17 09:18:00,"521 Stadium Place S, Seattle, Wa",2751.0,Modern Designed Apartments at The Wave,https://seattle.craigslist.org/see/apa/d/seattle-modern-designed-apartments-at/7520683947.html,,469.0
2022-08-17 09:17:00,Roosevelt,2540.0,"Glass Tile Backsplash, 2-Story Community Lounge, Underground Parking",https://seattle.craigslist.org/see/apa/d/seattle-glass-tile-backsplash-story/7522528260.html,1.0,683.0
2022-08-17 09:17:00,Lower Queen Anne,2391.0,"Rooftop Fire feature, Bike Storage, Amazing Views",https://seattle.craigslist.org/see/apa/d/seattle-rooftop-fire-feature-bike/7522528023.html,1.0,589.0
2022-08-17 09:16:00,Kent,1350.0,"Dishwasher, Freeway Access, Vinyl Floor, Carpet",https://seattle.craigslist.org/see/apa/d/kent-dishwasher-freeway-access-vinyl/7522527927.html,1.0,636.0
2022-08-17 09:15:00,Mercer Island,2604.0,Stop in for a Self-Guided Tour of this Home TODAY!,https://seattle.craigslist.org/see/apa/d/mercer-island-stop-in-for-self-guided/7522527391.html,1.0,889.0
2022-08-17 09:14:00,Denny Triangle,2395.0,"Private Balcony/Patio, Central Air Conditioning, Stunning New Lobby",https://seattle.craigslist.org/see/apa/d/seattle-private-balcony-patio-central/7522526752.html,,511.0
2022-08-17 09:14:00,West Seattle Alaska Junction,1582.0,"Energy Efficient lighting, 24hr Fitness Room, Pet Wash Station",https://seattle.craigslist.org/see/apa/d/seattle-energy-efficient-lighting-24hr/7522526702.html,,347.0
2022-08-17 09:14:00,"South Lake Union, Downtown Seattle, Capitol Hill",2232.0,"Spacious Closets, Energy Efficient Lighting, Resident Work Space",https://seattle.craigslist.org/see/apa/d/seattle-spacious-closets-energy/7522526407.html,1.0,670.0
2022-08-17 09:13:00,Greenwood,3297.0,"Library, Modern Cabinetry, Fitness Center",https://seattle.craigslist.org/see/apa/d/seattle-library-modern-cabinetry/7522526069.html,2.0,887.0
2022-08-17 09:13:00,Ballard,2018.0,"FITNESS CENTER, EXTRA STORAGE AVAILABLE, GRANITE COUNTERTOPS",https://seattle.craigslist.org/see/apa/d/seattle-fitness-center-extra-storage/7522525654.html,1.0,567.0
2022-08-17 09:11:00,Seattle,1875.0,Excellent location with one month free on select homes!,https://seattle.craigslist.org/see/apa/d/seattle-excellent-location-with-one/7516843810.html,1.0,540.0
2022-08-17 09:11:00,Shoreline,2772.0,Come check out our Open House this upcoming weekend!,https://seattle.craigslist.org/see/apa/d/seattle-come-check-out-our-open-house/7522524962.html,2.0,1199.0
2022-08-17 09:11:00,Fremont,3252.0,Quartz slab countertops in kitchens and baths,https://seattle.craigslist.org/see/apa/d/seattle-quartz-slab-countertops-in/7522524941.html,2.0,945.0
2022-08-17 09:11:00,Seattle,1300.0,"Marvelous - 1 Bedroom 1 Bath!! Close to Transit, Shopping!!",https://seattle.craigslist.org/see/apa/d/kent-marvelous-bedroom-bath-close-to/7522524935.html,1.0,589.0
2022-08-17 09:11:00,Seattle,3815.0,Elliot Bay and West Seattle Views from Your Own Penthouse!,https://seattle.craigslist.org/see/apa/d/seattle-elliot-bay-and-west-seattle/7513241994.html,1.0,839.0
2022-08-17 09:10:00,Seattle,1492.0,SPECIAL - NO APP FEE & $99 SECURITY DEPOSIT,https://seattle.craigslist.org/see/apa/d/seattle-special-no-app-fee-99-security/7522524450.html,1.0,525.0
2022-08-17 09:10:00,Seattle,1572.0,"Rooftop deck, Movie Theater Room - Coming in 2020!, Garage parking",https://seattle.craigslist.org/see/apa/d/seattle-rooftop-deck-movie-theater-room/7522524430.html,,408.0
2022-08-17 09:10:00,West Seattle,2160.0,Bridging the gap between convenience and luxury.,https://seattle.craigslist.org/see/apa/d/seattle-bridging-the-gap-between/7521005645.html,1.0,538.0
2022-08-17 09:09:00,Downtown Seattle,2859.0,"Open-Concept Layout, Mountain, sound & skyline views, Heating",https://seattle.craigslist.org/see/apa/d/seattle-open-concept-layout-mountain/7522523978.html,1.0,501.0
2022-08-17 09:08:00,Kitsap,2000.0,Brand New 2 BR Floorplans in Port Orchard,https://seattle.craigslist.org/see/apa/d/port-orchard-brand-new-br-floorplans-in/7522523003.html,2.0,912.0
2022-08-17 09:07:00,Seattle,2479.0,2 bedroom 1 bath available NOW! COME TOUR TODAY AND APPLY!,https://seattle.craigslist.org/see/apa/d/seattle-bedroom-bath-available-now-come/7522522742.html,2.0,1000.0
2022-08-17 09:07:00,Shoreline,2813.0,"Exposed Wood Ceiling & Beam Details, Media Lounge, Gym",https://seattle.craigslist.org/see/apa/d/seattle-exposed-wood-ceiling-beam/7522522604.html,2.0,953.0
2022-08-17 09:03:00,"1430 Wilmington Drive Dupont, Wa",2045.0,**Amazing Look & Lease Move in Special on Beautiful 2B/1B by JBLM**,https://seattle.craigslist.org/see/apa/d/dupont-amazing-look-lease-move-in/7522520582.html,2.0,876.0
2022-08-17 09:03:00,"2226 Elliott Ave, Seattle, Wa",3670.0,"Great plan flow! Modern kitchen, 2BR 2BA apt, Patio with storage, W/D",https://seattle.craigslist.org/see/apa/d/seattle-great-plan-flow-modern-kitchen/7516694728.html,2.0,900.0
2022-08-17 09:03:00,"915 E Spruce St, Seattle, Wa",1615.0,"6th Floor Open 1bed - Natural Light, Great Location, Rooftop Terrace!",https://seattle.craigslist.org/see/apa/d/seattle-6th-floor-open-1bed-natural/7518220814.html,1.0,510.0
2022-08-17 09:01:00,"Queen Anne-Gates Foundation, Slu",1450.0,"Queen Anne-  VIEW CORNER UNIT LAMINATE FLOOR,SPACE NEEDLE",https://seattle.craigslist.org/see/apa/d/seattle-queen-anne-view-corner-unit/7522519622.html,1.0,450.0
2022-08-17 09:01:00,"Fremont, Seattle",4800.0,House in Fremont for Rent,https://seattle.craigslist.org/see/apa/d/seattle-house-in-fremont-for-rent/7522508116.html,4.0,1500.0
2022-08-17 08:59:00,Seattle,1456.0,"Renovated Interiors, Large Windows, Laundry Onsite, Apply Today",https://seattle.craigslist.org/see/apa/d/seattle-renovated-interiors-large/7510425014.html,1.0,132.0
2022-08-17 08:59:00,"4801 Rainier Avenue South Seattle, Wa",2645.0,"Modern Conveniences & Entertainment, All Within Your Reach.",https://seattle.craigslist.org/see/apa/d/seattle-modern-conveniences/7522518448.html,1.0,777.0
2022-08-17 08:55:00,"11301 3Rd Ave Ne , Seattle, Wa",2925.0,2 Bedroom | 2 Bath w/ Extended Deck Coming Available 08/29,https://seattle.craigslist.org/see/apa/d/seattle-bedroom-bath-extended-deck/7513798384.html,2.0,985.0
2022-08-17 08:54:00,Seattle,2728.0,One and only one left! Hurry and apply today!,https://seattle.craigslist.org/see/apa/d/lynnwood-one-and-only-one-left-hurry/7522515974.html,3.0,1221.0
2022-08-17 08:49:00,Seattle,1839.0,"Quick Access to Major Freeways, Microwave, Wood Burning Fireplace",https://seattle.craigslist.org/see/apa/d/seattle-quick-access-to-major-freeways/7512555785.html,1.0,700.0
2022-08-17 08:48:00,Seattle,2800.0,Renovated Large 3 brd 1 block from Greenlake,https://seattle.craigslist.org/see/apa/d/renovated-large-brd-block-from-greenlake/7521446607.html,3.0,1100.0
2022-08-17 08:48:00,Seattle Ne- View Ridge/Sandpoint/Wedgood,2395.0,2BD/1BA-FULLY FURNISHED apt. MIL/Sandpoint Golf Club/NEAR UW - Aug 29,https://seattle.craigslist.org/see/apa/d/seattle-2bd-1ba-fully-furnished-apt-mil/7522512419.html,2.0,1200.0
2022-08-17 08:46:00,Seattle,2327.0,"Fitness Center, Guest Room, Business Center",https://seattle.craigslist.org/see/apa/d/seattle-fitness-center-guest-room/7518144735.html,1.0,448.0
2022-08-17 08:39:00,"7800 Se 27Th St #201# Mercer Island, Wa",3600.0,BRILLIANTLY REMODELED LARGE TWO BED/TWO BATH IN MERCER ISLAND,https://seattle.craigslist.org/see/apa/d/mercer-island-brilliantly-remodeled/7522502410.html,2.0,1464.0
2022-08-17 08:35:00,"2760 76Th Ave Se #705# Mercer Island, Wa",3000.0,TOP FLOOR TWO BED FURNISHED CONDO + DRIVE TO DOWNTOWN SEATTLE,https://seattle.craigslist.org/see/apa/d/mercer-island-top-floor-two-bed/7522501245.html,2.0,980.0
2022-08-17 08:28:00,"14700 Ne 35Th St, Bellevue, Wa",2750.0,"Two-story 2BR Town Home, Open concept living, LUX kitchen, W/D inside",https://seattle.craigslist.org/see/apa/d/bellevue-two-story-2br-town-home-open/7519111068.html,2.0,1057.0
2022-08-17 08:26:00,"1590 N. National Ave. Chehalis, Wa",1001.0,2 Bed Apt for Seniors,https://seattle.craigslist.org/see/apa/d/chehalis-bed-apt-for-seniors/7522501058.html,2.0,721.0
2022-08-17 08:23:00,South Capital Hill/Central Seattle,3600.0,BEAUTIFUL LARGE TOWNHOUSE NEAR CAP HILL  DNTWN,https://seattle.craigslist.org/see/apa/d/seattle-beautiful-large-townhouse-near/7522488036.html,4.0,1900.0
2022-08-17 08:23:00,"Ballard, Seattle",2995.0,WOW! SW Corner Two-Bdrm/Two Bath w/ Private Patio Avail. in Ballard*,https://seattle.craigslist.org/see/apa/d/seattle-wow-sw-corner-two-bdrm-two-bath/7521603037.html,2.0,984.0
2022-08-17 08:22:00,"16100 Linden Ave N, Shoreline, Wa",1650.0,Love where you live!,https://seattle.craigslist.org/see/apa/d/seattle-love-where-you-live/7514659201.html,1.0,683.0
2022-08-17 08:21:00,Seattle,2219.0,Two Bedroom Available NOW!! Call Today!!! Best Amenities In Town!!,https://seattle.craigslist.org/see/apa/d/seattle-two-bedroom-available-now-call/7522498415.html,2.0,1000.0
2022-08-17 08:17:00,"16100 Linden Ave N, Shoreline, Wa",1650.0,Enjoy the weather on your new spacious balcony!,https://seattle.craigslist.org/see/apa/d/seattle-enjoy-the-weather-on-your-new/7519071870.html,1.0,683.0
2022-08-17 08:17:00,Seattle,2199.0,2 BED *specials* AVAILABLE NOW! PET FRIENDLY! W/D In-Unit!,https://seattle.craigslist.org/see/apa/d/seattle-bed-specials-available-now-pet/7522496661.html,2.0,950.0
2022-08-17 08:17:00,"1520 W Casino Rd Everett, Wa",1380.0,Lynx Apartments offers one bedroom apartments in Everett##,https://seattle.craigslist.org/see/apa/d/everett-lynx-apartments-offers-one/7522456251.html,1.0,
2022-08-17 08:14:00,Seattle,1359.0,"Convection oven/Microwaves and Dishwashers, 9-Foot Ceilings, Microwave",https://seattle.craigslist.org/see/apa/d/seattle-convection-oven-microwaves-and/7520251867.html,,186.0
2022-08-17 08:08:00,Eastlake,4634.0,"Parking Garage with Full Size Spaces, Private balconies or patios*",https://seattle.craigslist.org/see/apa/d/seattle-parking-garage-with-full-size/7522492067.html,2.0,1057.0
2022-08-17 08:07:00,Fremont,4295.0,Furnished Fremont Craftsman,https://seattle.craigslist.org/see/apa/d/seattle-furnished-fremont-craftsman/7522491666.html,3.0,1600.0
2022-08-17 08:07:00,Tukwila,2950.0,Remodeled 4 BR 2 BA House for Rent,https://seattle.craigslist.org/see/apa/d/seattle-remodeled-br-ba-house-for-rent/7522491563.html,4.0,1500.0
2022-08-17 08:06:00,Fremont / Wallingford / Seattle,3269.0,"Shared terrace, Rooftop views,3 On-Site BBQ Grills, Community Lounge",https://seattle.craigslist.org/see/apa/d/seattle-shared-terrace-rooftop-views3/7522491049.html,2.0,1034.0
2022-08-17 08:04:00,Seattle,1350.0,North Beacon Hill 2nd floor 1 bedroom Corner Unit,https://seattle.craigslist.org/see/apa/d/seattle-north-beacon-hill-2nd-floor/7522489845.html,1.0,600.0
2022-08-17 07:59:00,Queen Anne,1939.0,Vintage One Bedroom-Huge Closets--Spacious Layout--Well-Maintained,https://seattle.craigslist.org/see/apa/d/seattle-vintage-one-bedroom-huge/7522487358.html,1.0,735.0
2022-08-17 07:57:00,"15300 Southeast 155Th Place, Renton, Wa",2460.0,"Microwave, Courtyard, Dishwasher",https://seattle.craigslist.org/see/apa/d/renton-microwave-courtyard-dishwasher/7517334078.html,2.0,1091.0
2022-08-17 07:49:00,"13543 Greenwood Ave N, Seattle, Wa",1825.0,In home washer and dryer in your new home!,https://seattle.craigslist.org/see/apa/d/seattle-in-home-washer-and-dryer-in/7510431648.html,1.0,689.0
2022-08-17 07:48:00,Seattle U-District,2650.0,NEW 2-bedroom opening for fall quarter!,https://seattle.craigslist.org/see/apa/d/seattle-new-bedroom-opening-for-fall/7522481898.html,2.0,
2022-08-17 07:47:00,Seattle,2218.0,Semi ADA renovated 2 bedroom waiting for you to move in!,https://seattle.craigslist.org/see/apa/d/lynnwood-semi-ada-renovated-bedroom/7522481614.html,2.0,918.0
2022-08-17 07:47:00,University District,1199.0,New Student Living Near Campus!,https://seattle.craigslist.org/see/apa/d/seattle-new-student-living-near-campus/7522481541.html,,271.0
2022-08-17 07:42:00,"**1304 Bruskrud Rd Everett, Wa **",2000.0,"Located in the Twin Creeks neighborhood of Everett, Washington##",https://seattle.craigslist.org/see/apa/d/everett-located-in-the-twin-creeks/7522457656.html,2.0,
2022-08-17 07:39:00,"9306 166Th Place Ne, Redmond, Wa",3028.0,4 bedroom rambler on a culdesac in the heart of Ed Hill!,https://seattle.craigslist.org/see/apa/d/redmond-bedroom-rambler-on-culdesac-in/7520073829.html,4.0,1340.0
2022-08-17 07:39:00,"2619 5Th Avenue, Seattle, Wa",1449.0,"Dark Cherry Hardwood Vinyl Flooring, Plush Carpet, Internet Ready",https://seattle.craigslist.org/see/apa/d/seattle-dark-cherry-hardwood-vinyl/7519075155.html,,402.0
2022-08-17 07:30:00,"Ballard, Fremont, Frelard, Wallingford, Phinney, Interbay",3679.0,2 bed 2 bath home | 10/1 move in | Private Balcony | Walk Score 98!,https://seattle.craigslist.org/see/apa/d/seattle-bed-bath-home-move-in-private/7522473559.html,2.0,972.0
2022-08-17 07:28:00,"711 W Casino Rd Everett, Wa",1350.0,"PET-FRIENDLY COMMUNITY WELCOME TO ARTERRA APARTMENTS IN EVERETT, WA",https://seattle.craigslist.org/see/apa/d/everett-pet-friendly-community-welcome/7522457223.html,1.0,
2022-08-17 07:20:00,"1321 Minor Ave, Seattle, Wa",1995.0,"Bright 1BR apt, LUX kitchen, Large closets, Garage parking available!",https://seattle.craigslist.org/see/apa/d/seattle-bright-1br-apt-lux-kitchen/7517524317.html,1.0,647.0
2022-08-17 07:11:00,"13410 Greenwood Ave N, Seattle, Wa",1550.0,We welcome you and your pets to your new home!,https://seattle.craigslist.org/see/apa/d/seattle-we-welcome-you-and-your-pets-to/7519081943.html,1.0,586.0
2022-08-17 07:09:00,Seattle,1875.0,Move in special! Great location!,https://seattle.craigslist.org/see/apa/d/seattle-move-in-special-great-location/7514234749.html,1.0,540.0
2022-08-17 07:06:00,"3490 Sw Graham St, Seattle-Tacoma, Wa",1920.0,"Stainless Steel Appliances, Additional Storage, Gourmet Kitchens",https://seattle.craigslist.org/see/apa/d/seattle-stainless-steel-appliances/7510525052.html,1.0,705.0
2022-08-17 06:58:00,Seattle,1359.0,"Online Payments Available, Hardwood Floors, Vintage Moldings",https://seattle.craigslist.org/see/apa/d/seattle-online-payments-available/7520253226.html,,186.0
2022-08-17 06:56:00,"3231 S 204Th St, Seatac, Wa",1930.0,"Private Balcony or Patio, Ceiling Fan, Cable Ready",https://seattle.craigslist.org/see/apa/d/seattle-private-balcony-or-patio/7519127524.html,2.0,900.0
2022-08-17 06:54:00,Seattle,3160.0,"What's in it for you? Home in Seattle. 2 Beds, 1 Baths",https://seattle.craigslist.org/see/apa/d/whats-in-it-for-you-home-in-seattle/7522446096.html,2.0,920.0
2022-08-17 06:32:00,Renton,2700.0,"Beautifully Updated 3bd,2.5ba home for rent.",https://seattle.craigslist.org/see/apa/d/renton-beautifully-updated-3bd25ba-home/7520376172.html,3.0,1850.0
2022-08-17 06:29:00,University District,2200.0,2 bedroom 2 bathroom town-home style apartment in Seattle,https://seattle.craigslist.org/see/apa/d/seattle-bedroom-bathroom-town-home/7522446157.html,2.0,1050.0
2022-08-17 06:20:00,Lower Queen Anne,2391.0,"Tile Surrounds in tubs, Dog Spa, Parcel Delivery to Your Door by Fetch",https://seattle.craigslist.org/see/apa/d/seattle-tile-surrounds-in-tubs-dog-spa/7522444518.html,1.0,589.0
2022-08-17 06:14:00,"13410 Greenwood Ave N, Seattle, Wa",1500.0,We welcome you and your fur babies!,https://seattle.craigslist.org/see/apa/d/seattle-we-welcome-you-and-your-fur/7516639279.html,1.0,570.0
2022-08-17 05:59:00,"2615 1St Avenue, Seattle, Wa",2200.0,"Bright 1BR 1BA apt, Comfortable plan, Walk-in closet, Modern kitchen",https://seattle.craigslist.org/see/apa/d/seattle-bright-1br-1ba-apt-comfortable/7520786292.html,1.0,654.0
2022-08-17 05:52:00,Seattle,3100.0,4BD AVAILABLE,https://seattle.craigslist.org/see/apa/d/seattle-4bd-available/7511394087.html,4.0,2510.0
2022-08-17 05:38:00,Seattle,1793.0,"Close To UW, Short Term Lease Available, On-Site Laundry Facility",https://seattle.craigslist.org/see/apa/d/seattle-close-to-uw-short-term-lease/7514452469.html,,325.0
2022-08-17 05:36:00,1532 Ne 21St Avenue,1599.0,MOVE IN ASAP! :: Historic Upscale Neighborhood & Awesome Amenities,https://seattle.craigslist.org/see/apa/d/portland-move-in-asap-historic-upscale/7520130407.html,1.0,
2022-08-17 05:36:00,1532 Ne 21St Avenue,1449.0,"NEW SAVINGS with LOWER PRICE >> New Fixtures, Luxury Amenities",https://seattle.craigslist.org/see/apa/d/portland-new-savings-with-lower-price/7520130174.html,1.0,
2022-08-17 05:30:00,"2510 Western Avenue, Suite 100 , Seattle, Wa",1481.0,"Intercom Access, Upgraded Appliances, Superior Maintenance",https://seattle.craigslist.org/see/apa/d/seattle-intercom-access-upgraded/7519035383.html,,444.0
2022-08-17 05:27:00,"2226 Elliott Ave, Seattle, Wa",2150.0,1BR 1BA apt | Open concept plan | Stainless kitchen | has Washer/Dryer,https://seattle.craigslist.org/see/apa/d/seattle-1br-1ba-apt-open-concept-plan/7516662086.html,1.0,700.0
2022-08-17 05:25:00,Seattle,1763.0,"Translation Service Available, Wood Burning Fireplace, Microwave",https://seattle.craigslist.org/see/apa/d/seattle-translation-service-available/7518268368.html,1.0,700.0
2022-08-17 05:10:00,Kent,2084.0,"Walk-In Closets, Industrial Size Washer & Dryer Room, Modern Kitchens",https://seattle.craigslist.org/see/apa/d/seattle-walk-in-closets-industrial-size/7513386667.html,2.0,864.0
2022-08-17 05:09:00,"13543 Greenwood Ave N, Seattle, Wa",1825.0,"Elevator, Open Concept Floor Plans, Gourmet Kitchens",https://seattle.craigslist.org/see/apa/d/seattle-elevator-open-concept-floor/7511314983.html,1.0,619.0
2022-08-17 05:07:00,Seattle,1575.0,Ask about our move in special!,https://seattle.craigslist.org/see/apa/d/seattle-ask-about-our-move-in-special/7515308193.html,,420.0
2022-08-17 05:06:00,Spring District,3602.0,"Wi-Fi Lounge, Greenhouse, Floor-to-ceiling windows in select homes",https://seattle.craigslist.org/see/apa/d/bellevue-wi-fi-lounge-greenhouse-floor/7522424716.html,2.0,1076.0
2022-08-17 04:54:00,"14700 Ne 35Th St, Bellevue, Wa",2625.0,"Desired open concept! 2 bedroom 2 bath apt, W/D inside, Modern kitchen",https://seattle.craigslist.org/see/apa/d/bellevue-desired-open-concept-bedroom/7520768613.html,2.0,1089.0
2022-08-17 04:52:00,Seattle,1359.0,"Close to Restaurants, Large Closet, Stainless Steel Appliances",https://seattle.craigslist.org/see/apa/d/seattle-close-to-restaurants-large/7520253952.html,,186.0
2022-08-17 04:48:00,Seattle,2735.0,"Zero Deposit Community, Bordered by the Interurban Trail, Double Sinks",https://seattle.craigslist.org/see/apa/d/seattle-zero-deposit-community-bordered/7521091195.html,3.0,1300.0
2022-08-17 04:14:00,"13543 Greenwood Ave N, Seattle-Tacoma, Wa",1700.0,Love where you live!,https://seattle.craigslist.org/see/apa/d/seattle-love-where-you-live/7516633369.html,1.0,619.0
2022-08-17 03:56:00,Seattle,2595.0,Luxurious and Spacious 2 bedrooms 2 baths - $500 Move In Special,https://seattle.craigslist.org/see/apa/d/seattle-luxurious-and-spacious-bedrooms/7518950642.html,2.0,912.0
2022-08-17 03:44:00,"Seattle,Capitol Hill,First Hill",1995.0,"Open concept 1BR 1BA apt, Modern kitchen, W/D inside, First Hill area",https://seattle.craigslist.org/see/apa/d/seattle-open-concept-1br-1ba-apt-modern/7513728381.html,1.0,647.0
2022-08-17 03:44:00,Seattle,2295.0,"Belltown studio, Furnished, Great Location!",https://seattle.craigslist.org/see/apa/d/seattle-belltown-studio-furnished-great/7522413196.html,,
2022-08-17 03:42:00,Loyal Heights Ballard North Seattle,4495.0,"Fabulous 5 Bedroom 3.5 Bathroom; WD, hardwood; granite",https://seattle.craigslist.org/see/apa/d/seattle-fabulous-bedroom-35-bathroom-wd/7522412963.html,5.0,
2022-08-17 03:37:00,"10321 Meridian Ave N, Seattle, Wa",1525.0,"Dishwasher, Secure Access, Balcony/Patio",https://seattle.craigslist.org/see/apa/d/seattle-dishwasher-secure-access/7520737339.html,1.0,570.0
2022-08-17 03:33:00,Seattle,1075.0,Stunning studio apartment,https://seattle.craigslist.org/see/apa/d/seattle-stunning-studio-apartment/7522410373.html,,480.0
2022-08-17 03:17:00,"714 7Th Avenue, Seattle, Wa",1263.0,"Flexible Monthly Payments with Flex Rent, Ceiling Fans, Bay Windows",https://seattle.craigslist.org/see/apa/d/seattle-flexible-monthly-payments-with/7520769136.html,,322.0
2022-08-17 03:14:00,Seattle,2295.0,"Belltown studio, Furnished, Great Location!",https://seattle.craigslist.org/see/apa/d/seattle-belltown-studio-furnished-great/7522410552.html,,
2022-08-17 03:10:00,Kent,2011.0,"Patio, Life-Size Foosball, Turf Soccer Field",https://seattle.craigslist.org/see/apa/d/seattle-patio-life-size-foosball-turf/7517372431.html,2.0,864.0
2022-08-17 03:04:00,"16100 Linden Ave N, Seattle-Tacoma, Wa",1650.0,We welcome you and your fur babies to your new home!,https://seattle.craigslist.org/see/apa/d/seattle-we-welcome-you-and-your-fur/7513829484.html,1.0,683.0
2022-08-17 03:03:00,Seattle,1895.0,"Wired for Technology, 1 Month FREE on select homes!",https://seattle.craigslist.org/see/apa/d/seattle-wired-for-technology-month-free/7514519427.html,1.0,561.0
2022-08-17 02:51:00,"3231 S 204Th St, Seatac, Wa",1554.0,Look and Lease*** $300 off MOVE-IN SPECIAL! #M103,https://seattle.craigslist.org/see/apa/d/seattle-look-and-lease-300-off-move-in/7519951103.html,1.0,725.0
2022-08-17 02:49:00,Seattle,1359.0,"High Speed Internet, Close to Public Transportation, Fitness Center",https://seattle.craigslist.org/see/apa/d/seattle-high-speed-internet-close-to/7520254770.html,,186.0
2022-08-17 02:46:00,"3490 Sw Graham St, Seattle-Tacoma, Wa",1740.0,Open 1 bedroom 1 bath - Pet Friendly and Fitness Center,https://seattle.craigslist.org/see/apa/d/seattle-open-bedroom-bath-pet-friendly/7519006025.html,1.0,503.0
2022-08-17 02:35:00,"25102 62Nd Avenue South, Kent, Wa",1875.0,"Double Sinks, Full-Size Washer/Dryer, Built-In Bookshelves",https://seattle.craigslist.org/see/apa/d/seattle-double-sinks-full-size-washer/7515120581.html,1.0,700.0
2022-08-17 02:32:00,Bellevue,2195.0,Bellevue 1BR 1BA apt | W/D inside | Modern kitchen | Luxury vanity,https://seattle.craigslist.org/see/apa/d/bellevue-bellevue-1br-1ba-apt-d-inside/7510510974.html,1.0,700.0
